nomic-embed-text-v1.5,nomic-embed-text-v1.5 truncated,cde-small-v1,cde-small-v1 truncated,all-mpnet-base-v2,all-mpnet-base-v2 truncated,all-MiniLM-L6-v2,all-MiniLM-L6-v2 truncated
1.0,0.9812708121789386,0.8502766749807722,0.8329079290201518,0.8660773254099591,0.8610179197218834,0.8260489754303383,0.8260489754303383
0.9812708121789386,1.0,0.8346489342628876,0.8367519834781034,0.8538623106772109,0.862697153625475,0.8303756759514622,0.8303756759514622
0.8502766749807722,0.8346489342628876,1.0,0.959512554872227,0.8377924634078265,0.833536443384183,0.792793536680933,0.792793536680933
0.8329079290201518,0.8367519834781034,0.959512554872227,1.0,0.8185562719001762,0.8269515211980001,0.7928370051153162,0.7928370051153162
0.8660773254099591,0.8538623106772109,0.8377924634078265,0.8185562719001762,1.0,0.9873039499676575,0.8783274241863257,0.8783274241863257
0.8610179197218834,0.862697153625475,0.833536443384183,0.8269515211980001,0.9873039499676575,1.0,0.8870558500625384,0.8870558500625384
0.8260489754303383,0.8303756759514622,0.792793536680933,0.7928370051153162,0.8783274241863257,0.8870558500625384,1.0,1.0
0.8260489754303383,0.8303756759514622,0.792793536680933,0.7928370051153162,0.8783274241863257,0.8870558500625384,1.0,1.0
